Unnamed: 0,Date,Time [s],Cycle,Step,Current [A],Voltage [V],Capacity [Ah]
157949,2024-03-02 05:12:40.191,157931.097,2,5,0.0,3.2091,0.0207608600000055
157950,2024-03-02 05:12:41.191,157932.097,2,5,0.0,3.2091,0.0207608600000055
157951,2024-03-02 05:12:42.191,157933.097,2,5,0.0,3.2091,0.0207608600000055
157952,2024-03-02 05:12:43.191,157934.097,2,5,0.0,3.2092,0.0207608600000055
157953,2024-03-02 05:12:44.191,157935.097,2,5,0.0,3.2092,0.0207608600000055
157954,2024-03-02 05:12:45.191,157936.097,2,5,0.0,3.2092,0.0207608600000055
157955,2024-03-02 05:12:46.191,157937.097,2,5,0.0,3.2092,0.0207608600000055
157956,2024-03-02 05:12:47.191,157938.097,2,5,0.0,3.2093,0.0207608600000055
157957,2024-03-02 05:12:48.191,157939.097,2,5,0.0,3.2093,0.0207608600000055
157958,2024-03-02 05:12:49.191,157940.097,2,5,0.0,3.2093,0.0207608600000055
157959,2024-03-02 05:12:50.191,157941.097,2,5,0.0,3.2093,0.0207608600000055
157960,2024-03-02 05:12:51.191,157942.097,2,5,0.0,3.2094,0.0207608600000055
157961,2024-03-02 05:12:52.191,157943.097,2,5,0.0,3.2094,0.0207608600000055
157962,2024-03-02 05:12:53.191,157944.097,2,5,0.0,3.2094,0.0207608600000055
157963,2024-03-02 05:12:54.191,157945.097,2,5,0.0,3.2094,0.0207608600000055
157964,2024-03-02 05:12:55.191,157946.097,2,5,0.0,3.2094,0.0207608600000055
157965,2024-03-02 05:12:56.191,157947.097,2,5,0.0,3.2095,0.0207608600000055
157966,2024-03-02 05:12:57.191,157948.097,2,5,0.0,3.2095,0.0207608600000055
157967,2024-03-02 05:12:58.191,157949.097,2,5,0.0,3.2095,0.0207608600000055
157968,2024-03-02 05:12:59.191,157950.097,2,5,0.0,3.2095,0.0207608600000055
157969,2024-03-02 05:13:00.191,157951.097,2,5,0.0,3.2096,0.0207608600000055
157970,2024-03-02 05:13:01.191,157952.097,2,5,0.0,3.2096,0.0207608600000055
157971,2024-03-02 05:13:02.191,157953.097,2,5,0.0,3.2096,0.0207608600000055
157972,2024-03-02 05:13:03.191,157954.097,2,5,0.0,3.2096,0.0207608600000055
157973,2024-03-02 05:13:04.191,157955.097,2,5,0.0,3.2097,0.0207608600000055
157974,2024-03-02 05:13:05.191,157956.097,2,5,0.0,3.2097,0.0207608600000055
157975,2024-03-02 05:13:06.191,157957.097,2,5,0.0,3.2097,0.0207608600000055
157976,2024-03-02 05:13:07.191,157958.097,2,5,0.0,3.2098,0.0207608600000055
157977,2024-03-02 05:13:08.191,157959.097,2,5,0.0,3.2097,0.0207608600000055
157978,2024-03-02 05:13:09.191,157960.097,2,5,0.0,3.2098,0.0207608600000055
157979,2024-03-02 05:13:10.191,157961.097,2,5,0.0,3.2098,0.0207608600000055
157980,2024-03-02 05:13:11.191,157962.097,2,5,0.0,3.2098,0.0207608600000055
157981,2024-03-02 05:13:12.191,157963.097,2,5,0.0,3.2099,0.0207608600000055
157982,2024-03-02 05:13:13.191,157964.097,2,5,0.0,3.2099,0.0207608600000055
157983,2024-03-02 05:13:14.191,157965.097,2,5,0.0,3.2099,0.0207608600000055
157984,2024-03-02 05:13:15.191,157966.097,2,5,0.0,3.2099,0.0207608600000055
157985,2024-03-02 05:13:16.191,157967.097,2,5,0.0,3.2099,0.0207608600000055
157986,2024-03-02 05:13:17.191,157968.097,2,5,0.0,3.21,0.0207608600000055
157987,2024-03-02 05:13:18.191,157969.097,2,5,0.0,3.21,0.0207608600000055
157988,2024-03-02 05:13:19.191,157970.097,2,5,0.0,3.21,0.0207608600000055
157989,2024-03-02 05:13:20.191,157971.097,2,5,0.0,3.21,0.0207608600000055
157990,2024-03-02 05:13:21.191,157972.097,2,5,0.0,3.2101,0.0207608600000055
157991,2024-03-02 05:13:22.191,157973.097,2,5,0.0,3.2101,0.0207608600000055
157992,2024-03-02 05:13:23.191,157974.097,2,5,0.0,3.2101,0.0207608600000055
157993,2024-03-02 05:13:24.191,157975.097,2,5,0.0,3.2101,0.0207608600000055
157994,2024-03-02 05:13:25.191,157976.097,2,5,0.0,3.2102,0.0207608600000055
157995,2024-03-02 05:13:26.191,157977.097,2,5,0.0,3.2102,0.0207608600000055
157996,2024-03-02 05:13:27.191,157978.097,2,5,0.0,3.2102,0.0207608600000055
157997,2024-03-02 05:13:28.191,157979.097,2,5,0.0,3.2102,0.0207608600000055
157998,2024-03-02 05:13:29.191,157980.097,2,5,0.0,3.2103,0.0207608600000055
157999,2024-03-02 05:13:30.191,157981.097,2,5,0.0,3.2103,0.0207608600000055
158000,2024-03-02 05:13:31.191,157982.097,2,5,0.0,3.2103,0.0207608600000055
158001,2024-03-02 05:13:32.191,157983.097,2,5,0.0,3.2103,0.0207608600000055
158002,2024-03-02 05:13:33.191,157984.097,2,5,0.0,3.2103,0.0207608600000055
158003,2024-03-02 05:13:34.191,157985.097,2,5,0.0,3.2104,0.0207608600000055
158004,2024-03-02 05:13:35.191,157986.097,2,5,0.0,3.2104,0.0207608600000055
158005,2024-03-02 05:13:36.191,157987.097,2,5,0.0,3.2104,0.0207608600000055
158006,2024-03-02 05:13:37.191,157988.097,2,5,0.0,3.2104,0.0207608600000055
158007,2024-03-02 05:13:38.191,157989.097,2,5,0.0,3.2105,0.0207608600000055
158008,2024-03-02 05:13:39.191,157990.097,2,5,0.0,3.2105,0.0207608600000055
158009,2024-03-02 05:13:40.191,157991.097,2,5,0.0,3.2105,0.0207608600000055
158010,2024-03-02 05:13:41.191,157992.097,2,5,0.0,3.2105,0.0207608600000055
158011,2024-03-02 05:13:42.191,157993.097,2,5,0.0,3.2106,0.0207608600000055
158012,2024-03-02 05:13:43.191,157994.097,2,5,0.0,3.2106,0.0207608600000055
158013,2024-03-02 05:13:44.191,157995.097,2,5,0.0,3.2106,0.0207608600000055
158014,2024-03-02 05:13:45.191,157996.097,2,5,0.0,3.2106,0.0207608600000055
158015,2024-03-02 05:13:46.191,157997.097,2,5,0.0,3.2106,0.0207608600000055
158016,2024-03-02 05:13:47.191,157998.097,2,5,0.0,3.2106,0.0207608600000055
158017,2024-03-02 05:13:48.191,157999.097,2,5,0.0,3.2107,0.0207608600000055
158018,2024-03-02 05:13:49.191,158000.097,2,5,0.0,3.2107,0.0207608600000055
158019,2024-03-02 05:13:50.191,158001.097,2,5,0.0,3.2107,0.0207608600000055
158020,2024-03-02 05:13:51.191,158002.097,2,5,0.0,3.2107,0.0207608600000055
158021,2024-03-02 05:13:52.191,158003.097,2,5,0.0,3.2107,0.0207608600000055
158022,2024-03-02 05:13:53.191,158004.097,2,5,0.0,3.2108,0.0207608600000055
158023,2024-03-02 05:13:54.191,158005.097,2,5,0.0,3.2108,0.0207608600000055
158024,2024-03-02 05:13:55.191,158006.097,2,5,0.0,3.2108,0.0207608600000055
158025,2024-03-02 05:13:56.191,158007.097,2,5,0.0,3.2109,0.0207608600000055
158026,2024-03-02 05:13:57.191,158008.097,2,5,0.0,3.2109,0.0207608600000055
158027,2024-03-02 05:13:58.191,158009.097,2,5,0.0,3.2109,0.0207608600000055
158028,2024-03-02 05:13:59.191,158010.097,2,5,0.0,3.2109,0.0207608600000055
158029,2024-03-02 05:14:00.191,158011.097,2,5,0.0,3.2109,0.0207608600000055
158030,2024-03-02 05:14:01.191,158012.097,2,5,0.0,3.211,0.0207608600000055
158031,2024-03-02 05:14:02.191,158013.097,2,5,0.0,3.211,0.0207608600000055
158032,2024-03-02 05:14:03.191,158014.097,2,5,0.0,3.211,0.0207608600000055
158033,2024-03-02 05:14:04.191,158015.097,2,5,0.0,3.211,0.0207608600000055
158034,2024-03-02 05:14:05.191,158016.097,2,5,0.0,3.2111,0.0207608600000055
158035,2024-03-02 05:14:06.191,158017.097,2,5,0.0,3.2111,0.0207608600000055
158036,2024-03-02 05:14:07.191,158018.097,2,5,0.0,3.2111,0.0207608600000055
158037,2024-03-02 05:14:08.191,158019.097,2,5,0.0,3.2111,0.0207608600000055
158038,2024-03-02 05:14:09.191,158020.097,2,5,0.0,3.2112,0.0207608600000055
158039,2024-03-02 05:14:10.191,158021.097,2,5,0.0,3.2112,0.0207608600000055
158040,2024-03-02 05:14:11.191,158022.097,2,5,0.0,3.2112,0.0207608600000055
158041,2024-03-02 05:14:12.191,158023.097,2,5,0.0,3.2112,0.0207608600000055
158042,2024-03-02 05:14:13.191,158024.097,2,5,0.0,3.2113,0.0207608600000055
158043,2024-03-02 05:14:14.191,158025.097,2,5,0.0,3.2113,0.0207608600000055
158044,2024-03-02 05:14:15.191,158026.097,2,5,0.0,3.2113,0.0207608600000055
158045,2024-03-02 05:14:16.191,158027.097,2,5,0.0,3.2113,0.0207608600000055
158046,2024-03-02 05:14:17.191,158028.097,2,5,0.0,3.2113,0.0207608600000055
158047,2024-03-02 05:14:18.191,158029.097,2,5,0.0,3.2114,0.0207608600000055
158048,2024-03-02 05:14:19.191,158030.097,2,5,0.0,3.2114,0.0207608600000055
158049,2024-03-02 05:14:20.191,158031.097,2,5,0.0,3.2114,0.0207608600000055
158050,2024-03-02 05:14:21.191,158032.097,2,5,0.0,3.2114,0.0207608600000055
158051,2024-03-02 05:14:22.191,158033.097,2,5,0.0,3.2114,0.0207608600000055
158052,2024-03-02 05:14:23.191,158034.097,2,5,0.0,3.2114,0.0207608600000055
158053,2024-03-02 05:14:24.191,158035.097,2,5,0.0,3.2115,0.0207608600000055
158054,2024-03-02 05:14:25.191,158036.097,2,5,0.0,3.2115,0.0207608600000055
158055,2024-03-02 05:14:26.191,158037.097,2,5,0.0,3.2115,0.0207608600000055
158056,2024-03-02 05:14:27.191,158038.097,2,5,0.0,3.2116,0.0207608600000055
158057,2024-03-02 05:14:28.191,158039.097,2,5,0.0,3.2116,0.0207608600000055
158058,2024-03-02 05:14:29.191,158040.097,2,5,0.0,3.2116,0.0207608600000055
158059,2024-03-02 05:14:30.191,158041.097,2,5,0.0,3.2116,0.0207608600000055
158060,2024-03-02 05:14:31.191,158042.097,2,5,0.0,3.2116,0.0207608600000055
158061,2024-03-02 05:14:32.191,158043.097,2,5,0.0,3.2117,0.0207608600000055
158062,2024-03-02 05:14:33.191,158044.097,2,5,0.0,3.2117,0.0207608600000055
158063,2024-03-02 05:14:34.191,158045.097,2,5,0.0,3.2117,0.0207608600000055
158064,2024-03-02 05:14:35.191,158046.097,2,5,0.0,3.2117,0.0207608600000055
158065,2024-03-02 05:14:36.191,158047.097,2,5,0.0,3.2117,0.0207608600000055
158066,2024-03-02 05:14:37.191,158048.097,2,5,0.0,3.2117,0.0207608600000055
158067,2024-03-02 05:14:38.191,158049.097,2,5,0.0,3.2118,0.0207608600000055
158068,2024-03-02 05:14:39.191,158050.097,2,5,0.0,3.2118,0.0207608600000055
158069,2024-03-02 05:14:40.191,158051.097,2,5,0.0,3.2118,0.0207608600000055
158070,2024-03-02 05:14:41.191,158052.097,2,5,0.0,3.2118,0.0207608600000055
158071,2024-03-02 05:14:42.191,158053.097,2,5,0.0,3.2119,0.0207608600000055
158072,2024-03-02 05:14:43.191,158054.097,2,5,0.0,3.2119,0.0207608600000055
158073,2024-03-02 05:14:44.191,158055.097,2,5,0.0,3.2119,0.0207608600000055
158074,2024-03-02 05:14:45.191,158056.097,2,5,0.0,3.2119,0.0207608600000055
158075,2024-03-02 05:14:46.191,158057.097,2,5,0.0,3.2119,0.0207608600000055
158076,2024-03-02 05:14:47.191,158058.097,2,5,0.0,3.212,0.0207608600000055
158077,2024-03-02 05:14:48.191,158059.097,2,5,0.0,3.212,0.0207608600000055
158078,2024-03-02 05:14:49.191,158060.097,2,5,0.0,3.212,0.0207608600000055
158079,2024-03-02 05:14:50.191,158061.097,2,5,0.0,3.2121,0.0207608600000055
158080,2024-03-02 05:14:51.191,158062.097,2,5,0.0,3.2121,0.0207608600000055
158081,2024-03-02 05:14:52.191,158063.097,2,5,0.0,3.2121,0.0207608600000055
158082,2024-03-02 05:14:53.191,158064.097,2,5,0.0,3.2121,0.0207608600000055
158083,2024-03-02 05:14:54.191,158065.097,2,5,0.0,3.2122,0.0207608600000055
158084,2024-03-02 05:14:55.191,158066.097,2,5,0.0,3.2122,0.0207608600000055
158085,2024-03-02 05:14:56.191,158067.097,2,5,0.0,3.2122,0.0207608600000055
158086,2024-03-02 05:14:57.191,158068.097,2,5,0.0,3.2122,0.0207608600000055
158087,2024-03-02 05:14:58.191,158069.097,2,5,0.0,3.2122,0.0207608600000055
158088,2024-03-02 05:14:59.191,158070.097,2,5,0.0,3.2122,0.0207608600000055
158089,2024-03-02 05:15:00.191,158071.097,2,5,0.0,3.2123,0.0207608600000055
158090,2024-03-02 05:15:01.191,158072.097,2,5,0.0,3.2123,0.0207608600000055
158091,2024-03-02 05:15:02.191,158073.097,2,5,0.0,3.2123,0.0207608600000055
158092,2024-03-02 05:15:03.191,158074.097,2,5,0.0,3.2123,0.0207608600000055
158093,2024-03-02 05:15:04.191,158075.097,2,5,0.0,3.2123,0.0207608600000055
158094,2024-03-02 05:15:05.191,158076.097,2,5,0.0,3.2124,0.0207608600000055
158095,2024-03-02 05:15:06.191,158077.097,2,5,0.0,3.2124,0.0207608600000055
158096,2024-03-02 05:15:07.191,158078.097,2,5,0.0,3.2124,0.0207608600000055
158097,2024-03-02 05:15:08.191,158079.097,2,5,0.0,3.2125,0.0207608600000055
158098,2024-03-02 05:15:09.191,158080.097,2,5,0.0,3.2124,0.0207608600000055
158099,2024-03-02 05:15:10.191,158081.097,2,5,0.0,3.2125,0.0207608600000055
158100,2024-03-02 05:15:11.191,158082.097,2,5,0.0,3.2125,0.0207608600000055
158101,2024-03-02 05:15:12.191,158083.097,2,5,0.0,3.2125,0.0207608600000055
158102,2024-03-02 05:15:13.191,158084.097,2,5,0.0,3.2125,0.0207608600000055
158103,2024-03-02 05:15:14.191,158085.097,2,5,0.0,3.2126,0.0207608600000055
158104,2024-03-02 05:15:15.191,158086.097,2,5,0.0,3.2126,0.0207608600000055
158105,2024-03-02 05:15:16.191,158087.097,2,5,0.0,3.2126,0.0207608600000055
158106,2024-03-02 05:15:17.191,158088.097,2,5,0.0,3.2126,0.0207608600000055
158107,2024-03-02 05:15:18.191,158089.097,2,5,0.0,3.2127,0.0207608600000055
158108,2024-03-02 05:15:19.191,158090.097,2,5,0.0,3.2127,0.0207608600000055
158109,2024-03-02 05:15:20.191,158091.097,2,5,0.0,3.2127,0.0207608600000055
158110,2024-03-02 05:15:21.191,158092.097,2,5,0.0,3.2127,0.0207608600000055
158111,2024-03-02 05:15:22.191,158093.097,2,5,0.0,3.2127,0.0207608600000055
158112,2024-03-02 05:15:23.191,158094.097,2,5,0.0,3.2128,0.0207608600000055
158113,2024-03-02 05:15:24.191,158095.097,2,5,0.0,3.2128,0.0207608600000055
158114,2024-03-02 05:15:25.191,158096.097,2,5,0.0,3.2128,0.0207608600000055
158115,2024-03-02 05:15:26.191,158097.097,2,5,0.0,3.2128,0.0207608600000055
158116,2024-03-02 05:15:27.191,158098.097,2,5,0.0,3.2128,0.0207608600000055
158117,2024-03-02 05:15:28.191,158099.097,2,5,0.0,3.2128,0.0207608600000055
158118,2024-03-02 05:15:29.191,158100.097,2,5,0.0,3.2129,0.0207608600000055
158119,2024-03-02 05:15:30.191,158101.097,2,5,0.0,3.2129,0.0207608600000055
158120,2024-03-02 05:15:31.191,158102.097,2,5,0.0,3.2129,0.0207608600000055
158121,2024-03-02 05:15:32.191,158103.097,2,5,0.0,3.213,0.0207608600000055
158122,2024-03-02 05:15:33.191,158104.097,2,5,0.0,3.213,0.0207608600000055
158123,2024-03-02 05:15:34.191,158105.097,2,5,0.0,3.213,0.0207608600000055
158124,2024-03-02 05:15:35.191,158106.097,2,5,0.0,3.213,0.0207608600000055
158125,2024-03-02 05:15:36.191,158107.097,2,5,0.0,3.213,0.0207608600000055
158126,2024-03-02 05:15:37.191,158108.097,2,5,0.0,3.213,0.0207608600000055
158127,2024-03-02 05:15:38.191,158109.097,2,5,0.0,3.2131,0.0207608600000055
158128,2024-03-02 05:15:39.191,158110.097,2,5,0.0,3.2131,0.0207608600000055
158129,2024-03-02 05:15:40.191,158111.097,2,5,0.0,3.2131,0.0207608600000055
158130,2024-03-02 05:15:41.191,158112.097,2,5,0.0,3.2131,0.0207608600000055
158131,2024-03-02 05:15:42.191,158113.097,2,5,0.0,3.2132,0.0207608600000055
158132,2024-03-02 05:15:43.191,158114.097,2,5,0.0,3.2132,0.0207608600000055
158133,2024-03-02 05:15:44.191,158115.097,2,5,0.0,3.2132,0.0207608600000055
158134,2024-03-02 05:15:45.191,158116.097,2,5,0.0,3.2132,0.0207608600000055
158135,2024-03-02 05:15:46.191,158117.097,2,5,0.0,3.2133,0.0207608600000055
158136,2024-03-02 05:15:47.191,158118.097,2,5,0.0,3.2133,0.0207608600000055
158137,2024-03-02 05:15:48.191,158119.097,2,5,0.0,3.2133,0.0207608600000055
158138,2024-03-02 05:15:49.191,158120.097,2,5,0.0,3.2133,0.0207608600000055
158139,2024-03-02 05:15:50.191,158121.097,2,5,0.0,3.2133,0.0207608600000055
158140,2024-03-02 05:15:51.191,158122.097,2,5,0.0,3.2134,0.0207608600000055
158141,2024-03-02 05:15:52.191,158123.097,2,5,0.0,3.2134,0.0207608600000055
158142,2024-03-02 05:15:53.191,158124.097,2,5,0.0,3.2134,0.0207608600000055
158143,2024-03-02 05:15:54.191,158125.097,2,5,0.0,3.2134,0.0207608600000055
158144,2024-03-02 05:15:55.191,158126.097,2,5,0.0,3.2134,0.0207608600000055
158145,2024-03-02 05:15:56.191,158127.097,2,5,0.0,3.2135,0.0207608600000055
158146,2024-03-02 05:15:57.191,158128.097,2,5,0.0,3.2135,0.0207608600000055
158147,2024-03-02 05:15:58.191,158129.097,2,5,0.0,3.2135,0.0207608600000055
158148,2024-03-02 05:15:59.191,158130.097,2,5,0.0,3.2135,0.0207608600000055
158149,2024-03-02 05:16:00.191,158131.097,2,5,0.0,3.2135,0.0207608600000055
158150,2024-03-02 05:16:01.191,158132.097,2,5,0.0,3.2136,0.0207608600000055
158151,2024-03-02 05:16:02.191,158133.097,2,5,0.0,3.2136,0.0207608600000055
158152,2024-03-02 05:16:03.191,158134.097,2,5,0.0,3.2136,0.0207608600000055
158153,2024-03-02 05:16:04.191,158135.097,2,5,0.0,3.2137,0.0207608600000055
158154,2024-03-02 05:16:05.191,158136.097,2,5,0.0,3.2137,0.0207608600000055
158155,2024-03-02 05:16:06.191,158137.097,2,5,0.0,3.2137,0.0207608600000055
158156,2024-03-02 05:16:07.191,158138.097,2,5,0.0,3.2137,0.0207608600000055
158157,2024-03-02 05:16:08.191,158139.097,2,5,0.0,3.2137,0.0207608600000055
158158,2024-03-02 05:16:09.191,158140.097,2,5,0.0,3.2137,0.0207608600000055
158159,2024-03-02 05:16:10.191,158141.097,2,5,0.0,3.2138,0.0207608600000055
158160,2024-03-02 05:16:11.191,158142.097,2,5,0.0,3.2138,0.0207608600000055
158161,2024-03-02 05:16:12.191,158143.097,2,5,0.0,3.2138,0.0207608600000055
158162,2024-03-02 05:16:13.191,158144.097,2,5,0.0,3.2138,0.0207608600000055
158163,2024-03-02 05:16:14.191,158145.097,2,5,0.0,3.2138,0.0207608600000055
158164,2024-03-02 05:16:15.191,158146.097,2,5,0.0,3.2139,0.0207608600000055
158165,2024-03-02 05:16:16.191,158147.097,2,5,0.0,3.2139,0.0207608600000055
158166,2024-03-02 05:16:17.191,158148.097,2,5,0.0,3.2139,0.0207608600000055
158167,2024-03-02 05:16:18.191,158149.097,2,5,0.0,3.2139,0.0207608600000055
158168,2024-03-02 05:16:19.191,158150.097,2,5,0.0,3.2139,0.0207608600000055
158169,2024-03-02 05:16:20.191,158151.097,2,5,0.0,3.214,0.0207608600000055
158170,2024-03-02 05:16:21.191,158152.097,2,5,0.0,3.214,0.0207608600000055
158171,2024-03-02 05:16:22.191,158153.097,2,5,0.0,3.214,0.0207608600000055
158172,2024-03-02 05:16:23.191,158154.097,2,5,0.0,3.214,0.0207608600000055
158173,2024-03-02 05:16:24.191,158155.097,2,5,0.0,3.214,0.0207608600000055
158174,2024-03-02 05:16:25.191,158156.097,2,5,0.0,3.2141,0.0207608600000055
158175,2024-03-02 05:16:26.191,158157.097,2,5,0.0,3.2141,0.0207608600000055
158176,2024-03-02 05:16:27.191,158158.097,2,5,0.0,3.2141,0.0207608600000055
158177,2024-03-02 05:16:28.191,158159.097,2,5,0.0,3.2141,0.0207608600000055
158178,2024-03-02 05:16:29.191,158160.097,2,5,0.0,3.2141,0.0207608600000055
158179,2024-03-02 05:16:30.191,158161.097,2,5,0.0,3.2141,0.0207608600000055
158180,2024-03-02 05:16:31.191,158162.097,2,5,0.0,3.2142,0.0207608600000055
158181,2024-03-02 05:16:32.191,158163.097,2,5,0.0,3.2142,0.0207608600000055
158182,2024-03-02 05:16:33.191,158164.097,2,5,0.0,3.2142,0.0207608600000055
158183,2024-03-02 05:16:34.191,158165.097,2,5,0.0,3.2143,0.0207608600000055
158184,2024-03-02 05:16:35.191,158166.097,2,5,0.0,3.2143,0.0207608600000055
158185,2024-03-02 05:16:36.191,158167.097,2,5,0.0,3.2143,0.0207608600000055
158186,2024-03-02 05:16:37.191,158168.097,2,5,0.0,3.2143,0.0207608600000055
158187,2024-03-02 05:16:38.191,158169.097,2,5,0.0,3.2143,0.0207608600000055
158188,2024-03-02 05:16:39.191,158170.097,2,5,0.0,3.2143,0.0207608600000055
158189,2024-03-02 05:16:40.191,158171.097,2,5,0.0,3.2144,0.0207608600000055
158190,2024-03-02 05:16:41.191,158172.097,2,5,0.0,3.2144,0.0207608600000055
158191,2024-03-02 05:16:42.191,158173.097,2,5,0.0,3.2144,0.0207608600000055
158192,2024-03-02 05:16:43.191,158174.097,2,5,0.0,3.2144,0.0207608600000055
158193,2024-03-02 05:16:44.191,158175.097,2,5,0.0,3.2145,0.0207608600000055
158194,2024-03-02 05:16:45.191,158176.097,2,5,0.0,3.2145,0.0207608600000055
158195,2024-03-02 05:16:46.191,158177.097,2,5,0.0,3.2145,0.0207608600000055
158196,2024-03-02 05:16:47.191,158178.097,2,5,0.0,3.2145,0.0207608600000055
158197,2024-03-02 05:16:48.191,158179.097,2,5,0.0,3.2146,0.0207608600000055
158198,2024-03-02 05:16:49.191,158180.097,2,5,0.0,3.2146,0.0207608600000055
158199,2024-03-02 05:16:50.191,158181.097,2,5,0.0,3.2146,0.0207608600000055
158200,2024-03-02 05:16:51.191,158182.097,2,5,0.0,3.2146,0.0207608600000055
158201,2024-03-02 05:16:52.191,158183.097,2,5,0.0,3.2146,0.0207608600000055
158202,2024-03-02 05:16:53.191,158184.097,2,5,0.0,3.2147,0.0207608600000055
158203,2024-03-02 05:16:54.191,158185.097,2,5,0.0,3.2147,0.0207608600000055
158204,2024-03-02 05:16:55.191,158186.097,2,5,0.0,3.2147,0.0207608600000055
158205,2024-03-02 05:16:56.191,158187.097,2,5,0.0,3.2147,0.0207608600000055
158206,2024-03-02 05:16:57.191,158188.097,2,5,0.0,3.2147,0.0207608600000055
158207,2024-03-02 05:16:58.191,158189.097,2,5,0.0,3.2147,0.0207608600000055
158208,2024-03-02 05:16:59.191,158190.097,2,5,0.0,3.2148,0.0207608600000055
158209,2024-03-02 05:17:00.191,158191.097,2,5,0.0,3.2148,0.0207608600000055
158210,2024-03-02 05:17:01.191,158192.097,2,5,0.0,3.2148,0.0207608600000055
158211,2024-03-02 05:17:02.191,158193.097,2,5,0.0,3.2148,0.0207608600000055
158212,2024-03-02 05:17:03.191,158194.097,2,5,0.0,3.2148,0.0207608600000055
158213,2024-03-02 05:17:04.191,158195.097,2,5,0.0,3.2149,0.0207608600000055
158214,2024-03-02 05:17:05.191,158196.097,2,5,0.0,3.2149,0.0207608600000055
158215,2024-03-02 05:17:06.191,158197.097,2,5,0.0,3.2149,0.0207608600000055
158216,2024-03-02 05:17:07.191,158198.097,2,5,0.0,3.2149,0.0207608600000055
158217,2024-03-02 05:17:08.191,158199.097,2,5,0.0,3.2149,0.0207608600000055
158218,2024-03-02 05:17:09.191,158200.097,2,5,0.0,3.2149,0.0207608600000055
158219,2024-03-02 05:17:10.191,158201.097,2,5,0.0,3.215,0.0207608600000055
158220,2024-03-02 05:17:11.191,158202.097,2,5,0.0,3.215,0.0207608600000055
158221,2024-03-02 05:17:12.191,158203.097,2,5,0.0,3.215,0.0207608600000055
158222,2024-03-02 05:17:13.191,158204.097,2,5,0.0,3.215,0.0207608600000055
158223,2024-03-02 05:17:14.191,158205.097,2,5,0.0,3.2151,0.0207608600000055
158224,2024-03-02 05:17:15.191,158206.097,2,5,0.0,3.2151,0.0207608600000055
158225,2024-03-02 05:17:16.191,158207.097,2,5,0.0,3.2151,0.0207608600000055
158226,2024-03-02 05:17:17.191,158208.097,2,5,0.0,3.2151,0.0207608600000055
