Unnamed: 0,Date,Time [s],Cycle,Step,Current [A],Voltage [V],Capacity [Ah]
552783,2024-03-06 04:17:05.993,500196.899,7,11,0.0,3.8678,0.0502129900000027
552784,2024-03-06 04:17:06.093,500196.999,7,11,0.0,3.8679,0.0502129900000027
552785,2024-03-06 04:17:06.193,500197.099,7,11,0.0,3.8679,0.0502129900000027
552786,2024-03-06 04:17:06.293,500197.199,7,11,0.0,3.8679,0.0502129900000027
552787,2024-03-06 04:17:06.393,500197.299,7,11,0.0,3.8679,0.0502129900000027
552788,2024-03-06 04:17:06.493,500197.399,7,11,0.0,3.8679,0.0502129900000027
552789,2024-03-06 04:17:06.593,500197.499,7,11,0.0,3.8679,0.0502129900000027
552790,2024-03-06 04:17:06.693,500197.599,7,11,0.0,3.8679,0.0502129900000027
552791,2024-03-06 04:17:06.793,500197.699,7,11,0.0,3.8679,0.0502129900000027
552792,2024-03-06 04:17:06.893,500197.799,7,11,0.0,3.868,0.0502129900000027
552793,2024-03-06 04:17:06.993,500197.899,7,11,0.0,3.868,0.0502129900000027
552794,2024-03-06 04:17:07.093,500197.999,7,11,0.0,3.868,0.0502129900000027
552795,2024-03-06 04:17:07.193,500198.099,7,11,0.0,3.868,0.0502129900000027
552796,2024-03-06 04:17:07.293,500198.199,7,11,0.0,3.868,0.0502129900000027
552797,2024-03-06 04:17:07.393,500198.299,7,11,0.0,3.868,0.0502129900000027
552798,2024-03-06 04:17:07.493,500198.399,7,11,0.0,3.8681,0.0502129900000027
552799,2024-03-06 04:17:07.593,500198.499,7,11,0.0,3.8681,0.0502129900000027
552800,2024-03-06 04:17:07.693,500198.599,7,11,0.0,3.8681,0.0502129900000027
552801,2024-03-06 04:17:07.793,500198.699,7,11,0.0,3.8681,0.0502129900000027
552802,2024-03-06 04:17:07.893,500198.799,7,11,0.0,3.8681,0.0502129900000027
552803,2024-03-06 04:17:07.993,500198.899,7,11,0.0,3.8681,0.0502129900000027
552804,2024-03-06 04:17:08.093,500198.999,7,11,0.0,3.8682,0.0502129900000027
552805,2024-03-06 04:17:08.193,500199.099,7,11,0.0,3.8682,0.0502129900000027
552806,2024-03-06 04:17:08.293,500199.199,7,11,0.0,3.8682,0.0502129900000027
552807,2024-03-06 04:17:08.393,500199.299,7,11,0.0,3.8682,0.0502129900000027
552808,2024-03-06 04:17:08.493,500199.399,7,11,0.0,3.8682,0.0502129900000027
552809,2024-03-06 04:17:08.593,500199.499,7,11,0.0,3.8682,0.0502129900000027
552810,2024-03-06 04:17:08.693,500199.599,7,11,0.0,3.8682,0.0502129900000027
552811,2024-03-06 04:17:08.793,500199.699,7,11,0.0,3.8683,0.0502129900000027
552812,2024-03-06 04:17:08.893,500199.799,7,11,0.0,3.8683,0.0502129900000027
552813,2024-03-06 04:17:08.993,500199.899,7,11,0.0,3.8683,0.0502129900000027
552814,2024-03-06 04:17:09.093,500199.999,7,11,0.0,3.8683,0.0502129900000027
552815,2024-03-06 04:17:09.193,500200.099,7,11,0.0,3.8683,0.0502129900000027
552816,2024-03-06 04:17:09.293,500200.199,7,11,0.0,3.8683,0.0502129900000027
552817,2024-03-06 04:17:09.393,500200.299,7,11,0.0,3.8683,0.0502129900000027
552818,2024-03-06 04:17:09.493,500200.399,7,11,0.0,3.8684,0.0502129900000027
552819,2024-03-06 04:17:09.593,500200.499,7,11,0.0,3.8684,0.0502129900000027
552820,2024-03-06 04:17:09.693,500200.599,7,11,0.0,3.8684,0.0502129900000027
552821,2024-03-06 04:17:09.793,500200.699,7,11,0.0,3.8684,0.0502129900000027
552822,2024-03-06 04:17:09.893,500200.799,7,11,0.0,3.8684,0.0502129900000027
552823,2024-03-06 04:17:09.993,500200.899,7,11,0.0,3.8684,0.0502129900000027
552824,2024-03-06 04:17:10.093,500200.999,7,11,0.0,3.8684,0.0502129900000027
552825,2024-03-06 04:17:10.193,500201.099,7,11,0.0,3.8685,0.0502129900000027
552826,2024-03-06 04:17:10.293,500201.199,7,11,0.0,3.8685,0.0502129900000027
552827,2024-03-06 04:17:10.393,500201.299,7,11,0.0,3.8685,0.0502129900000027
552828,2024-03-06 04:17:10.493,500201.399,7,11,0.0,3.8685,0.0502129900000027
552829,2024-03-06 04:17:10.593,500201.499,7,11,0.0,3.8685,0.0502129900000027
552830,2024-03-06 04:17:10.693,500201.599,7,11,0.0,3.8685,0.0502129900000027
552831,2024-03-06 04:17:10.793,500201.699,7,11,0.0,3.8685,0.0502129900000027
