Unnamed: 0,Date,Time [s],Cycle,Step,Current [A],Voltage [V],Capacity [Ah]
394831,2024-03-04 23:00:14.095,394785.001,5,4,-0.004,4.1102,0.0595822600000033
394832,2024-03-04 23:00:15.095,394786.001,5,4,-0.00400001,4.1101,0.0595811500000033
394833,2024-03-04 23:00:16.095,394787.001,5,4,-0.00400001,4.1101,0.0595800400000033
394834,2024-03-04 23:00:17.095,394788.001,5,4,-0.004,4.1101,0.0595789300000033
394835,2024-03-04 23:00:18.095,394789.001,5,4,-0.004,4.1101,0.0595778200000033
394836,2024-03-04 23:00:19.095,394790.001,5,4,-0.00399999,4.11,0.0595767000000033
394837,2024-03-04 23:00:20.095,394791.001,5,4,-0.00399998,4.11,0.0595755900000033
394838,2024-03-04 23:00:21.095,394792.001,5,4,-0.00399999,4.11,0.0595744800000033
394839,2024-03-04 23:00:22.095,394793.001,5,4,-0.00399998,4.11,0.0595733700000033
394840,2024-03-04 23:00:23.095,394794.001,5,4,-0.00399999,4.1099,0.0595722600000033
394841,2024-03-04 23:00:24.095,394795.001,5,4,-0.00399998,4.1099,0.0595711500000033
394842,2024-03-04 23:00:25.095,394796.001,5,4,-0.00399999,4.1099,0.0595700400000033
394843,2024-03-04 23:00:26.095,394797.001,5,4,-0.00399999,4.1099,0.0595689300000033
394844,2024-03-04 23:00:27.095,394798.001,5,4,-0.00399999,4.1098,0.0595678200000033
394845,2024-03-04 23:00:28.095,394799.001,5,4,-0.00399999,4.1098,0.0595667000000033
394846,2024-03-04 23:00:29.095,394800.001,5,4,-0.00399998,4.1098,0.0595655900000033
394847,2024-03-04 23:00:30.095,394801.001,5,4,-0.00399998,4.1097,0.0595644800000033
394848,2024-03-04 23:00:31.095,394802.001,5,4,-0.00399998,4.1097,0.0595633700000033
394849,2024-03-04 23:00:32.095,394803.001,5,4,-0.00399999,4.1097,0.0595622600000033
394850,2024-03-04 23:00:33.095,394804.001,5,4,-0.00399998,4.1097,0.0595611500000033
394851,2024-03-04 23:00:34.095,394805.001,5,4,-0.00399998,4.1096,0.0595600400000033
394852,2024-03-04 23:00:35.095,394806.001,5,4,-0.00399999,4.1096,0.0595589300000033
394853,2024-03-04 23:00:36.095,394807.001,5,4,-0.00399998,4.1096,0.0595578200000034
394854,2024-03-04 23:00:37.095,394808.001,5,4,-0.004,4.1095,0.0595567000000034
394855,2024-03-04 23:00:38.095,394809.001,5,4,-0.00399998,4.1095,0.0595555900000034
394856,2024-03-04 23:00:39.095,394810.001,5,4,-0.00399999,4.1095,0.0595544800000034
394857,2024-03-04 23:00:40.095,394811.001,5,4,-0.00399999,4.1095,0.0595533700000034
394858,2024-03-04 23:00:41.095,394812.001,5,4,-0.00399998,4.1094,0.0595522600000034
394859,2024-03-04 23:00:42.095,394813.001,5,4,-0.00399998,4.1094,0.0595511500000034
394860,2024-03-04 23:00:43.095,394814.001,5,4,-0.004,4.1094,0.0595500400000034
394861,2024-03-04 23:00:44.095,394815.001,5,4,-0.00400001,4.1094,0.0595489300000034
394862,2024-03-04 23:00:45.095,394816.001,5,4,-0.004,4.1093,0.0595478200000034
394863,2024-03-04 23:00:46.095,394817.001,5,4,-0.00399998,4.1093,0.0595467000000034
394864,2024-03-04 23:00:47.095,394818.001,5,4,-0.00399998,4.1093,0.0595455900000034
394865,2024-03-04 23:00:48.095,394819.001,5,4,-0.00399997,4.1092,0.0595444800000034
394866,2024-03-04 23:00:49.095,394820.001,5,4,-0.00399997,4.1092,0.0595433700000034
394867,2024-03-04 23:00:50.095,394821.001,5,4,-0.00399999,4.1092,0.0595422600000034
394868,2024-03-04 23:00:51.095,394822.001,5,4,-0.00399998,4.1092,0.0595411500000034
394869,2024-03-04 23:00:52.095,394823.001,5,4,-0.00400001,4.1092,0.0595400400000034
394870,2024-03-04 23:00:53.095,394824.001,5,4,-0.00400001,4.1092,0.0595389300000034
394871,2024-03-04 23:00:54.095,394825.001,5,4,-0.00399999,4.1091,0.0595378200000034
394872,2024-03-04 23:00:55.095,394826.001,5,4,-0.004,4.1091,0.0595367000000034
394873,2024-03-04 23:00:56.095,394827.001,5,4,-0.004,4.109,0.0595355900000034
394874,2024-03-04 23:00:57.095,394828.001,5,4,-0.00400001,4.109,0.0595344800000034
394875,2024-03-04 23:00:58.095,394829.001,5,4,-0.004,4.109,0.0595333700000034
394876,2024-03-04 23:00:59.095,394830.001,5,4,-0.00399999,4.109,0.0595322600000034
394877,2024-03-04 23:01:00.095,394831.001,5,4,-0.00399999,4.1089,0.0595311500000034
394878,2024-03-04 23:01:01.095,394832.001,5,4,-0.004,4.1089,0.0595300400000034
394879,2024-03-04 23:01:02.095,394833.001,5,4,-0.00399999,4.1089,0.0595289300000034
394880,2024-03-04 23:01:03.095,394834.001,5,4,-0.004,4.1089,0.0595278200000034
394881,2024-03-04 23:01:04.095,394835.001,5,4,-0.00400001,4.1088,0.0595267000000034
394882,2024-03-04 23:01:05.095,394836.001,5,4,-0.004,4.1088,0.0595255900000034
394883,2024-03-04 23:01:06.095,394837.001,5,4,-0.00399999,4.1088,0.0595244800000034
394884,2024-03-04 23:01:07.095,394838.001,5,4,-0.00400001,4.1088,0.0595233700000034
394885,2024-03-04 23:01:08.095,394839.001,5,4,-0.00400001,4.1087,0.0595222600000034
394886,2024-03-04 23:01:09.095,394840.001,5,4,-0.00399999,4.1087,0.0595211500000034
394887,2024-03-04 23:01:10.095,394841.001,5,4,-0.004,4.1087,0.0595200400000034
394888,2024-03-04 23:01:11.095,394842.001,5,4,-0.00400002,4.1086,0.0595189300000034
394889,2024-03-04 23:01:12.095,394843.001,5,4,-0.004,4.1086,0.0595178200000034
394890,2024-03-04 23:01:13.095,394844.001,5,4,-0.00400002,4.1086,0.0595167000000034
394891,2024-03-04 23:01:14.095,394845.001,5,4,-0.00400003,4.1085,0.0595155900000034
394892,2024-03-04 23:01:15.095,394846.001,5,4,-0.00400002,4.1085,0.0595144800000034
394893,2024-03-04 23:01:16.095,394847.001,5,4,-0.00400002,4.1085,0.0595133700000034
394894,2024-03-04 23:01:17.095,394848.001,5,4,-0.004,4.1085,0.0595122600000034
394895,2024-03-04 23:01:18.095,394849.001,5,4,-0.00399999,4.1084,0.0595111500000034
394896,2024-03-04 23:01:19.095,394850.001,5,4,-0.004,4.1084,0.0595100400000034
394897,2024-03-04 23:01:20.095,394851.001,5,4,-0.004,4.1084,0.0595089300000034
394898,2024-03-04 23:01:21.095,394852.001,5,4,-0.00400001,4.1083,0.0595078200000034
394899,2024-03-04 23:01:22.095,394853.001,5,4,-0.00400001,4.1083,0.0595067000000034
394900,2024-03-04 23:01:23.095,394854.001,5,4,-0.00400001,4.1083,0.0595055900000034
394901,2024-03-04 23:01:24.095,394855.001,5,4,-0.004,4.1082,0.0595044800000034
394902,2024-03-04 23:01:25.095,394856.001,5,4,-0.004,4.1082,0.0595033700000034
394903,2024-03-04 23:01:26.095,394857.001,5,4,-0.00400001,4.1082,0.0595022600000034
394904,2024-03-04 23:01:27.095,394858.001,5,4,-0.00400001,4.1082,0.0595011500000034
394905,2024-03-04 23:01:28.095,394859.001,5,4,-0.00400002,4.1081,0.0595000400000034
394906,2024-03-04 23:01:29.095,394860.001,5,4,-0.00400001,4.1081,0.0594989300000034
394907,2024-03-04 23:01:30.095,394861.001,5,4,-0.00400002,4.1081,0.0594978200000034
394908,2024-03-04 23:01:31.095,394862.001,5,4,-0.004,4.1081,0.0594967000000034
394909,2024-03-04 23:01:32.095,394863.001,5,4,-0.00399999,4.108,0.0594955900000034
394910,2024-03-04 23:01:33.095,394864.001,5,4,-0.00400001,4.108,0.0594944800000034
394911,2024-03-04 23:01:34.095,394865.001,5,4,-0.004,4.108,0.0594933700000034
394912,2024-03-04 23:01:35.095,394866.001,5,4,-0.00400001,4.1079,0.0594922600000034
394913,2024-03-04 23:01:36.095,394867.001,5,4,-0.00400001,4.1079,0.0594911500000034
394914,2024-03-04 23:01:37.095,394868.001,5,4,-0.004,4.1079,0.0594900400000034
394915,2024-03-04 23:01:38.095,394869.001,5,4,-0.00400001,4.1079,0.0594889300000034
394916,2024-03-04 23:01:39.095,394870.001,5,4,-0.004,4.1078,0.0594878200000034
394917,2024-03-04 23:01:40.095,394871.001,5,4,-0.00399999,4.1078,0.0594867000000034
394918,2024-03-04 23:01:41.095,394872.001,5,4,-0.00399999,4.1078,0.0594855900000034
394919,2024-03-04 23:01:42.095,394873.001,5,4,-0.004,4.1077,0.0594844800000034
394920,2024-03-04 23:01:43.095,394874.001,5,4,-0.004,4.1077,0.0594833700000034
394921,2024-03-04 23:01:44.095,394875.001,5,4,-0.004,4.1077,0.0594822600000034
394922,2024-03-04 23:01:45.095,394876.001,5,4,-0.004,4.1077,0.0594811500000034
394923,2024-03-04 23:01:46.095,394877.001,5,4,-0.00400001,4.1076,0.0594800400000034
394924,2024-03-04 23:01:47.095,394878.001,5,4,-0.00400001,4.1076,0.0594789300000034
394925,2024-03-04 23:01:48.095,394879.001,5,4,-0.00400001,4.1076,0.0594778200000034
394926,2024-03-04 23:01:49.095,394880.001,5,4,-0.00400002,4.1076,0.0594767000000034
394927,2024-03-04 23:01:50.095,394881.001,5,4,-0.00400002,4.1075,0.0594755900000034
394928,2024-03-04 23:01:51.095,394882.001,5,4,-0.004,4.1075,0.0594744800000034
394929,2024-03-04 23:01:52.095,394883.001,5,4,-0.004,4.1075,0.0594733700000034
394930,2024-03-04 23:01:53.095,394884.001,5,4,-0.00400001,4.1075,0.0594722600000034
394931,2024-03-04 23:01:54.095,394885.001,5,4,-0.00400001,4.1074,0.0594711500000034
394932,2024-03-04 23:01:55.095,394886.001,5,4,-0.00400001,4.1074,0.0594700400000034
394933,2024-03-04 23:01:56.095,394887.001,5,4,-0.00400002,4.1074,0.0594689300000034
394934,2024-03-04 23:01:57.095,394888.001,5,4,-0.00400003,4.1074,0.0594678200000034
394935,2024-03-04 23:01:58.095,394889.001,5,4,-0.004,4.1073,0.0594667000000034
394936,2024-03-04 23:01:59.095,394890.001,5,4,-0.00400001,4.1073,0.0594655900000034
394937,2024-03-04 23:02:00.095,394891.001,5,4,-0.00399999,4.1072,0.0594644800000035
394938,2024-03-04 23:02:01.095,394892.001,5,4,-0.00400001,4.1072,0.0594633700000035
394939,2024-03-04 23:02:02.095,394893.001,5,4,-0.00400001,4.1072,0.0594622600000035
394940,2024-03-04 23:02:03.095,394894.001,5,4,-0.00399999,4.1072,0.0594611500000035
394941,2024-03-04 23:02:04.095,394895.001,5,4,-0.00399999,4.1072,0.0594600400000035
394942,2024-03-04 23:02:05.095,394896.001,5,4,-0.004,4.1071,0.0594589300000035
394943,2024-03-04 23:02:06.095,394897.001,5,4,-0.00400001,4.1071,0.0594578200000035
394944,2024-03-04 23:02:07.095,394898.001,5,4,-0.004,4.1071,0.0594567000000035
394945,2024-03-04 23:02:08.095,394899.001,5,4,-0.00400002,4.107,0.0594555900000035
394946,2024-03-04 23:02:09.095,394900.001,5,4,-0.00400001,4.107,0.0594544800000035
394947,2024-03-04 23:02:10.095,394901.001,5,4,-0.00399999,4.107,0.0594533700000035
394948,2024-03-04 23:02:11.095,394902.001,5,4,-0.004,4.107,0.0594522600000035
394949,2024-03-04 23:02:12.095,394903.001,5,4,-0.00399999,4.1069,0.0594511500000035
394950,2024-03-04 23:02:13.095,394904.001,5,4,-0.004,4.1069,0.0594500400000035
394951,2024-03-04 23:02:14.095,394905.001,5,4,-0.004,4.1069,0.0594489300000035
394952,2024-03-04 23:02:15.095,394906.001,5,4,-0.004,4.1069,0.0594478200000035
394953,2024-03-04 23:02:16.095,394907.001,5,4,-0.00400001,4.1069,0.0594467000000035
394954,2024-03-04 23:02:17.095,394908.001,5,4,-0.00400002,4.1068,0.0594455900000035
394955,2024-03-04 23:02:18.095,394909.001,5,4,-0.004,4.1068,0.0594444800000035
394956,2024-03-04 23:02:19.095,394910.001,5,4,-0.00399998,4.1067,0.0594433700000035
394957,2024-03-04 23:02:20.095,394911.001,5,4,-0.00399999,4.1067,0.0594422600000035
394958,2024-03-04 23:02:21.095,394912.001,5,4,-0.00399998,4.1067,0.0594411500000035
394959,2024-03-04 23:02:22.095,394913.001,5,4,-0.00399998,4.1067,0.0594400400000035
394960,2024-03-04 23:02:23.095,394914.001,5,4,-0.00399998,4.1066,0.0594389300000035
394961,2024-03-04 23:02:24.095,394915.001,5,4,-0.00399996,4.1066,0.0594378200000035
394962,2024-03-04 23:02:25.095,394916.001,5,4,-0.00399998,4.1066,0.0594367000000035
394963,2024-03-04 23:02:26.095,394917.001,5,4,-0.00399996,4.1065,0.0594355900000035
394964,2024-03-04 23:02:27.095,394918.001,5,4,-0.00399997,4.1065,0.0594344800000035
394965,2024-03-04 23:02:28.095,394919.001,5,4,-0.00399997,4.1065,0.0594333700000035
394966,2024-03-04 23:02:29.095,394920.001,5,4,-0.00399999,4.1065,0.0594322600000035
394967,2024-03-04 23:02:30.095,394921.001,5,4,-0.00399997,4.1064,0.0594311500000035
394968,2024-03-04 23:02:31.095,394922.001,5,4,-0.00399997,4.1064,0.0594300400000035
394969,2024-03-04 23:02:32.095,394923.001,5,4,-0.00399997,4.1064,0.0594289300000035
394970,2024-03-04 23:02:33.095,394924.001,5,4,-0.00399998,4.1063,0.0594278200000035
394971,2024-03-04 23:02:34.095,394925.001,5,4,-0.00399999,4.1063,0.0594267000000035
394972,2024-03-04 23:02:35.095,394926.001,5,4,-0.00399998,4.1063,0.0594255900000035
394973,2024-03-04 23:02:36.095,394927.001,5,4,-0.00399998,4.1062,0.0594244800000035
394974,2024-03-04 23:02:37.095,394928.001,5,4,-0.00399998,4.1062,0.0594233700000035
394975,2024-03-04 23:02:38.095,394929.001,5,4,-0.00399999,4.1062,0.0594222600000035
394976,2024-03-04 23:02:39.095,394930.001,5,4,-0.004,4.1062,0.0594211500000035
394977,2024-03-04 23:02:40.095,394931.001,5,4,-0.00399999,4.1062,0.0594200400000035
394978,2024-03-04 23:02:41.095,394932.001,5,4,-0.00399999,4.1061,0.0594189300000035
394979,2024-03-04 23:02:42.095,394933.001,5,4,-0.00399999,4.1061,0.0594178200000035
394980,2024-03-04 23:02:43.095,394934.001,5,4,-0.00399997,4.1061,0.0594167000000035
394981,2024-03-04 23:02:44.095,394935.001,5,4,-0.00399999,4.1061,0.0594155900000035
394982,2024-03-04 23:02:45.095,394936.001,5,4,-0.004,4.106,0.0594144800000035
394983,2024-03-04 23:02:46.095,394937.001,5,4,-0.004,4.106,0.0594133700000035
394984,2024-03-04 23:02:47.095,394938.001,5,4,-0.00400001,4.106,0.0594122600000035
394985,2024-03-04 23:02:48.095,394939.001,5,4,-0.00400001,4.1059,0.0594111500000035
394986,2024-03-04 23:02:49.095,394940.001,5,4,-0.00400002,4.1059,0.0594100400000035
394987,2024-03-04 23:02:50.095,394941.001,5,4,-0.00400001,4.1059,0.0594089300000035
394988,2024-03-04 23:02:51.095,394942.001,5,4,-0.00400002,4.1058,0.0594078200000035
394989,2024-03-04 23:02:52.095,394943.001,5,4,-0.004,4.1058,0.0594067000000035
394990,2024-03-04 23:02:53.095,394944.001,5,4,-0.00399999,4.1058,0.0594055900000035
394991,2024-03-04 23:02:54.095,394945.001,5,4,-0.00400001,4.1058,0.0594044800000035
394992,2024-03-04 23:02:55.095,394946.001,5,4,-0.00399999,4.1057,0.0594033700000035
394993,2024-03-04 23:02:56.095,394947.001,5,4,-0.00400001,4.1057,0.0594022600000035
394994,2024-03-04 23:02:57.095,394948.001,5,4,-0.004,4.1057,0.0594011500000035
394995,2024-03-04 23:02:58.095,394949.001,5,4,-0.004,4.1057,0.0594000400000035
394996,2024-03-04 23:02:59.095,394950.001,5,4,-0.004,4.1056,0.0593989300000035
394997,2024-03-04 23:03:00.095,394951.001,5,4,-0.00400001,4.1056,0.0593978200000035
394998,2024-03-04 23:03:01.095,394952.001,5,4,-0.00400001,4.1056,0.0593967000000035
394999,2024-03-04 23:03:02.095,394953.001,5,4,-0.00400002,4.1056,0.0593955900000035
395000,2024-03-04 23:03:03.095,394954.001,5,4,-0.00400002,4.1055,0.0593944800000035
395001,2024-03-04 23:03:04.095,394955.001,5,4,-0.004,4.1055,0.0593933700000035
395002,2024-03-04 23:03:05.095,394956.001,5,4,-0.00400001,4.1055,0.0593922600000035
395003,2024-03-04 23:03:06.095,394957.001,5,4,-0.004,4.1054,0.0593911500000035
395004,2024-03-04 23:03:07.095,394958.001,5,4,-0.00400001,4.1054,0.0593900400000035
395005,2024-03-04 23:03:08.095,394959.001,5,4,-0.004,4.1054,0.0593889300000035
395006,2024-03-04 23:03:09.095,394960.001,5,4,-0.00399999,4.1054,0.0593878200000035
395007,2024-03-04 23:03:10.095,394961.001,5,4,-0.004,4.1054,0.0593867000000035
395008,2024-03-04 23:03:11.095,394962.001,5,4,-0.00399999,4.1053,0.0593855900000035
395009,2024-03-04 23:03:12.095,394963.001,5,4,-0.00399999,4.1053,0.0593844800000035
395010,2024-03-04 23:03:13.095,394964.001,5,4,-0.00399999,4.1053,0.0593833700000035
395011,2024-03-04 23:03:14.095,394965.001,5,4,-0.00399999,4.1052,0.0593822600000035
395012,2024-03-04 23:03:15.095,394966.001,5,4,-0.00399999,4.1052,0.0593811500000035
395013,2024-03-04 23:03:16.095,394967.001,5,4,-0.00399999,4.1052,0.0593800400000035
395014,2024-03-04 23:03:17.095,394968.001,5,4,-0.004,4.1051,0.0593789300000035
395015,2024-03-04 23:03:18.095,394969.001,5,4,-0.00399999,4.1051,0.0593778200000035
395016,2024-03-04 23:03:19.095,394970.001,5,4,-0.00399998,4.1051,0.0593767000000035
395017,2024-03-04 23:03:20.095,394971.001,5,4,-0.004,4.105,0.0593755900000035
395018,2024-03-04 23:03:21.095,394972.001,5,4,-0.00399998,4.105,0.0593744800000035
395019,2024-03-04 23:03:22.095,394973.001,5,4,-0.00399999,4.105,0.0593733700000035
395020,2024-03-04 23:03:23.095,394974.001,5,4,-0.00399997,4.105,0.0593722600000036
395021,2024-03-04 23:03:24.095,394975.001,5,4,-0.00399997,4.1049,0.0593711500000036
395022,2024-03-04 23:03:25.095,394976.001,5,4,-0.00399998,4.1049,0.0593700400000036
395023,2024-03-04 23:03:26.095,394977.001,5,4,-0.00399999,4.1049,0.0593689300000036
395024,2024-03-04 23:03:27.095,394978.001,5,4,-0.00399997,4.1048,0.0593678200000036
395025,2024-03-04 23:03:28.095,394979.001,5,4,-0.00399997,4.1048,0.0593667000000036
395026,2024-03-04 23:03:29.095,394980.001,5,4,-0.00399999,4.1048,0.0593655900000036
395027,2024-03-04 23:03:30.095,394981.001,5,4,-0.00399998,4.1048,0.0593644800000036
395028,2024-03-04 23:03:31.095,394982.001,5,4,-0.00399998,4.1048,0.0593633700000036
395029,2024-03-04 23:03:32.095,394983.001,5,4,-0.00399998,4.1047,0.0593622600000036
395030,2024-03-04 23:03:33.095,394984.001,5,4,-0.00399998,4.1047,0.0593611500000036
395031,2024-03-04 23:03:34.095,394985.001,5,4,-0.00399999,4.1047,0.0593600400000036
395032,2024-03-04 23:03:35.095,394986.001,5,4,-0.00399998,4.1046,0.0593589300000036
395033,2024-03-04 23:03:36.095,394987.001,5,4,-0.00399995,4.1046,0.0593578200000036
395034,2024-03-04 23:03:37.095,394988.001,5,4,-0.00399998,4.1046,0.0593567000000036
395035,2024-03-04 23:03:38.095,394989.001,5,4,-0.00399998,4.1045,0.0593555900000036
395036,2024-03-04 23:03:39.095,394990.001,5,4,-0.00399998,4.1045,0.0593544800000036
395037,2024-03-04 23:03:40.095,394991.001,5,4,-0.00399997,4.1045,0.0593533700000036
395038,2024-03-04 23:03:41.095,394992.001,5,4,-0.00399998,4.1044,0.0593522600000036
395039,2024-03-04 23:03:42.095,394993.001,5,4,-0.00399996,4.1044,0.0593511500000036
395040,2024-03-04 23:03:43.095,394994.001,5,4,-0.00399997,4.1044,0.0593500400000036
395041,2024-03-04 23:03:44.095,394995.001,5,4,-0.00399996,4.1044,0.0593489300000036
395042,2024-03-04 23:03:45.095,394996.001,5,4,-0.00399996,4.1043,0.0593478200000036
395043,2024-03-04 23:03:46.095,394997.001,5,4,-0.00399996,4.1043,0.0593467000000036
395044,2024-03-04 23:03:47.095,394998.001,5,4,-0.00399997,4.1043,0.0593455900000036
395045,2024-03-04 23:03:48.095,394999.001,5,4,-0.00399998,4.1043,0.0593444800000036
395046,2024-03-04 23:03:49.095,395000.001,5,4,-0.00399999,4.1043,0.0593433700000036
395047,2024-03-04 23:03:50.095,395001.001,5,4,-0.00399998,4.1042,0.0593422600000036
395048,2024-03-04 23:03:51.095,395002.001,5,4,-0.00399999,4.1042,0.0593411500000036
395049,2024-03-04 23:03:52.095,395003.001,5,4,-0.00399999,4.1041,0.0593400400000036
395050,2024-03-04 23:03:53.095,395004.001,5,4,-0.004,4.1041,0.0593389300000036
395051,2024-03-04 23:03:54.095,395005.001,5,4,-0.004,4.1041,0.0593378200000036
395052,2024-03-04 23:03:55.095,395006.001,5,4,-0.00399998,4.1041,0.0593367000000036
395053,2024-03-04 23:03:56.095,395007.001,5,4,-0.00399999,4.1041,0.0593355900000036
395054,2024-03-04 23:03:57.095,395008.001,5,4,-0.00399999,4.104,0.0593344800000036
395055,2024-03-04 23:03:58.095,395009.001,5,4,-0.00399997,4.104,0.0593333700000036
395056,2024-03-04 23:03:59.095,395010.001,5,4,-0.00399998,4.104,0.0593322600000036
395057,2024-03-04 23:04:00.095,395011.001,5,4,-0.00400001,4.104,0.0593311500000036
395058,2024-03-04 23:04:01.095,395012.001,5,4,-0.00399999,4.1039,0.0593300400000036
395059,2024-03-04 23:04:02.095,395013.001,5,4,-0.00399999,4.1039,0.0593289300000036
395060,2024-03-04 23:04:03.095,395014.001,5,4,-0.00399998,4.1038,0.0593278200000036
395061,2024-03-04 23:04:04.095,395015.001,5,4,-0.00399999,4.1038,0.0593267000000036
395062,2024-03-04 23:04:05.095,395016.001,5,4,-0.00399997,4.1038,0.0593255900000036
395063,2024-03-04 23:04:06.095,395017.001,5,4,-0.00399998,4.1038,0.0593244800000036
395064,2024-03-04 23:04:07.095,395018.001,5,4,-0.00399997,4.1037,0.0593233700000036
395065,2024-03-04 23:04:08.095,395019.001,5,4,-0.00399997,4.1037,0.0593222600000036
395066,2024-03-04 23:04:09.095,395020.001,5,4,-0.00399998,4.1037,0.0593211500000036
395067,2024-03-04 23:04:10.095,395021.001,5,4,-0.00399998,4.1036,0.0593200400000036
395068,2024-03-04 23:04:11.095,395022.001,5,4,-0.00399999,4.1036,0.0593189300000036
395069,2024-03-04 23:04:12.095,395023.001,5,4,-0.00399998,4.1036,0.0593178200000036
395070,2024-03-04 23:04:13.095,395024.001,5,4,-0.00399999,4.1036,0.0593167000000036
395071,2024-03-04 23:04:14.095,395025.001,5,4,-0.00399999,4.1035,0.0593155900000036
395072,2024-03-04 23:04:15.095,395026.001,5,4,-0.004,4.1035,0.0593144800000036
395073,2024-03-04 23:04:16.095,395027.001,5,4,-0.00400001,4.1035,0.0593133700000036
395074,2024-03-04 23:04:17.095,395028.001,5,4,-0.00399999,4.1035,0.0593122600000036
395075,2024-03-04 23:04:18.095,395029.001,5,4,-0.004,4.1034,0.0593111500000036
395076,2024-03-04 23:04:19.095,395030.001,5,4,-0.004,4.1034,0.0593100400000036
395077,2024-03-04 23:04:20.095,395031.001,5,4,-0.00400001,4.1034,0.0593089300000036
395078,2024-03-04 23:04:21.095,395032.001,5,4,-0.00399999,4.1033,0.0593078200000036
395079,2024-03-04 23:04:22.095,395033.001,5,4,-0.00399999,4.1033,0.0593067000000036
395080,2024-03-04 23:04:23.095,395034.001,5,4,-0.004,4.1033,0.0593055900000036
395081,2024-03-04 23:04:24.095,395035.001,5,4,-0.00399999,4.1032,0.0593044800000036
395082,2024-03-04 23:04:25.095,395036.001,5,4,-0.00399998,4.1033,0.0593033700000036
395083,2024-03-04 23:04:26.095,395037.001,5,4,-0.00399999,4.1032,0.0593022600000036
395084,2024-03-04 23:04:27.095,395038.001,5,4,-0.00399999,4.1032,0.0593011500000036
395085,2024-03-04 23:04:28.095,395039.001,5,4,-0.004,4.1032,0.0593000400000036
395086,2024-03-04 23:04:29.095,395040.001,5,4,-0.00399999,4.1031,0.0592989300000036
395087,2024-03-04 23:04:30.095,395041.001,5,4,-0.00399999,4.1031,0.0592978200000036
